iter	MultiClass
2918	0.06078069105
2919	0.06077516584
2920	0.06073876211
2921	0.06070066075
2922	0.06065397211
2923	0.06063594079
2924	0.06061489898
2925	0.06056720286
2926	0.06054880664
2927	0.06053482107
2928	0.06050074562
2929	0.0604657579
2930	0.06044626695
2931	0.06039479481
2932	0.06036969932
2933	0.06033631006
2934	0.06030615739
2935	0.06027264914
2936	0.06026338756
2937	0.06022883218
2938	0.06019047697
2939	0.06015293884
2940	0.06008081359
2941	0.06005883967
2942	0.06004003094
2943	0.06002186874
2944	0.06000201684
2945	0.05995050901
2946	0.05992081644
2947	0.05988494024
2948	0.05987723747
2949	0.05986370804
2950	0.05984287247
2951	0.05981566685
2952	0.05980669086
2953	0.05978760844
2954	0.0597404954
2955	0.05970012525
2956	0.05967825445
2957	0.05965206026
2958	0.05963836821
2959	0.05962209005
2960	0.05957088763
2961	0.0595656242
2962	0.05953673285
2963	0.05948690281
2964	0.05946608311
2965	0.05944075757
2966	0.05941451975
2967	0.05939803137
2968	0.05937108356
2969	0.05933166139
2970	0.05927256184
2971	0.05924965581
2972	0.05924377362
2973	0.05919063956
2974	0.05916513949
2975	0.05910063372
2976	0.05907904057
2977	0.0590463732
2978	0.05902959924
2979	0.05900954903
2980	0.05898220061
2981	0.05896316183
2982	0.05894737948
2983	0.05892426719
2984	0.05888210423
2985	0.05884114308
2986	0.05880454103
2987	0.05874355347
2988	0.05870532122
2989	0.05866676769
2990	0.05863556789
2991	0.05861374072
2992	0.05857989929
2993	0.0585724583
2994	0.05853414275
2995	0.05849589464
2996	0.05847290134
2997	0.05839667483
2998	0.05838560854
2999	0.0583726344
3000	0.05835839101
3001	0.05833770617
3002	0.05831498656
3003	0.05828994263
3004	0.05827163764
3005	0.05824645092
3006	0.05821238737
3007	0.05820454577
3008	0.05816540918
3009	0.05813905237
3010	0.0581234842
3011	0.0580968299
3012	0.05807388421
3013	0.0580396144
3014	0.05799766166
3015	0.05799626945
3016	0.05796465317
3017	0.05793452827
3018	0.05791084482
3019	0.05787914922
3020	0.05786169303
3021	0.05784372915
3022	0.05780225634
3023	0.05778898076
3024	0.05777452715
3025	0.05775822916
3026	0.05773235625
3027	0.05768019
3028	0.0576504895
3029	0.05761887719
3030	0.05755955949
3031	0.05754419758
3032	0.0575198319
3033	0.05750183629
3034	0.05748938572
3035	0.05746943863
3036	0.05742927077
3037	0.05741416271
3038	0.05736618498
3039	0.05734385805
3040	0.05729006556
3041	0.05725836996
3042	0.05724946139
3043	0.05723603509
3044	0.05718426547
3045	0.05717218378
3046	0.05714096414
3047	0.0571255348
3048	0.05708888515
3049	0.05705647956
3050	0.05703849188
3051	0.05700214764
3052	0.05698802324
3053	0.05696902809
3054	0.05694000982
3055	0.0569086117
3056	0.05688695905
3057	0.05686265288
3058	0.05681376684
3059	0.05680239514
3060	0.05678132159
3061	0.05677133813
3062	0.05674425943
3063	0.05673439099
3064	0.05672133753
3065	0.05670453581
3066	0.05667528351
3067	0.05664979535
3068	0.05663528224
3069	0.05660266247
3070	0.05657597248
3071	0.05655490289
3072	0.05654312265
3073	0.05650655232
3074	0.05648119901
3075	0.05644929716
3076	0.05642116339
3077	0.05641112837
3078	0.05639962577
3079	0.05637591853
3080	0.05636185363
3081	0.05635106895
3082	0.05633096321
3083	0.05632034115
3084	0.05628790383
3085	0.05627169707
3086	0.05624516574
3087	0.05618563385
3088	0.05617114851
3089	0.0561635806
3090	0.05613867946
3091	0.05611495635
3092	0.05609926522
3093	0.05607683515
3094	0.05606684376
3095	0.05606355164
3096	0.05604035209
3097	0.05602855598
3098	0.05597072965
3099	0.05592141525
3100	0.05590781442
3101	0.05586109801
3102	0.05584682686
3103	0.05582574537
3104	0.05581141473
3105	0.05579134071
3106	0.05575527016
3107	0.05574223256
3108	0.05570122779
3109	0.05566905225
3110	0.05563057408
3111	0.05561176932
3112	0.05557174425
3113	0.05553660977
3114	0.05550453339
3115	0.05548126641
3116	0.0554372075
3117	0.05541495593
3118	0.05539539755
3119	0.05538257017
3120	0.05537402255
3121	0.05536667279
3122	0.05535538438
3123	0.05533773781
3124	0.05532199512
3125	0.05528772531
3126	0.05526779805
3127	0.05523294915
3128	0.05521262526
3129	0.05520656458
3130	0.05518597096
3131	0.05514422051
3132	0.05513787028
3133	0.05511187441
3134	0.05509160208
3135	0.05508358199
3136	0.05507645831
3137	0.0550542226
3138	0.05503226454
3139	0.0550157841
3140	0.05499454
3141	0.0549595721
3142	0.05495637121
3143	0.05493910938
3144	0.05493198967
3145	0.05491607246
3146	0.0548941144
3147	0.05487762205
3148	0.05484142061
3149	0.05483123882
3150	0.05480391024
3151	0.05476366305
3152	0.05474997496
3153	0.05473550946
3154	0.05469891534
3155	0.05467257836
3156	0.0546458368
3157	0.05463070494
3158	0.05459894587
3159	0.054549096
3160	0.05451181966
3161	0.05449430398
3162	0.05447901742
3163	0.05445721009
3164	0.05444582648
3165	0.05441368268
3166	0.0544033819
3167	0.05437557735
3168	0.05435657427
3169	0.05429810935
3170	0.05426829779
3171	0.05423613019
3172	0.05419208714
3173	0.05418205212
3174	0.05410186712
3175	0.05408059922
3176	0.05407512953
3177	0.05405822072
3178	0.05405097011
3179	0.05403247077
3180	0.05401401902
3181	0.05399052199
3182	0.05397366473
3183	0.05395215885
3184	0.05392446932
3185	0.05391886081
3186	0.0538873794
3187	0.0538353599
3188	0.05382932698
3189	0.05379773054
3190	0.05377829512
3191	0.05376208439
3192	0.05375126005
3193	0.05373997957
3194	0.05371841815
3195	0.05369354478
3196	0.05366818354
3197	0.05364135076
3198	0.05359681588
3199	0.05357494111
3200	0.05353996529
3201	0.05351233526
3202	0.05351004664
3203	0.05347447585
3204	0.05345661509
3205	0.0534414991
3206	0.05341044605
3207	0.05337978965
3208	0.05336767623
3209	0.05335238967
3210	0.05331275728
3211	0.05328106564
3212	0.05325792162
3213	0.05324048131
3214	0.05322824096
3215	0.05320461304
3216	0.05319000474
3217	0.05316540902
3218	0.05314929745
3219	0.05314584667
3220	0.05312292477
3221	0.05310955003
3222	0.0531006018
3223	0.05306869598
3224	0.05303470383
3225	0.05300527701
3226	0.05297150697
3227	0.05293870871
3228	0.05292863402
3229	0.05291205442
3230	0.05289655368
3231	0.05287490896
3232	0.05287364368
3233	0.0528561399
3234	0.05283570097
3235	0.05281746738
3236	0.052808773
3237	0.05277860843
3238	0.05276641965
3239	0.05275223576
3240	0.0527317532
3241	0.05270285789
3242	0.0526880592
3243	0.05265986197
3244	0.05263452453
3245	0.05259877525
3246	0.05258423042
3247	0.0525622327
3248	0.0525382954
3249	0.05249660443
3250	0.05247143358
3251	0.05244377182
3252	0.05240642011
3253	0.0523837005
3254	0.05236720022
3255	0.05234624963
3256	0.05231822296
3257	0.05228655116
3258	0.05222169635
3259	0.05217118012
3260	0.05214769895
3261	0.05212114382
3262	0.05209934442
3263	0.05207698972
3264	0.05205459139
3265	0.05203163379
3266	0.0520299441
3267	0.05200885468
3268	0.05198173235
3269	0.0519663863
3270	0.05194076328
3271	0.05191679425
3272	0.05190245963
3273	0.05189328532
3274	0.05186630975
3275	0.05184352668
3276	0.05183908826
3277	0.05180689289
3278	0.05178439143
3279	0.05176588018
3280	0.05173798837
3281	0.05170075566
3282	0.05169556362
3283	0.05167429968
3284	0.0516256199
3285	0.05157627376
3286	0.05156760715
3287	0.05155810759
3288	0.05150522738
3289	0.05146106535
3290	0.05143085715
3291	0.0514113781
3292	0.05139864194
3293	0.05137579937
3294	0.05136677182
3295	0.05133714668
3296	0.05132434707
3297	0.05131325302
3298	0.05129452362
3299	0.05128845897
3300	0.0512734104
3301	0.05126136044
3302	0.05125885763
3303	0.05123462285
3304	0.05120540626
3305	0.0511866015
3306	0.05114472808
3307	0.05111962465
3308	0.05110457609
3309	0.0510627939
3310	0.05104025674
3311	0.05103547721
3312	0.05101654553
3313	0.05099351257
3314	0.05096143619
3315	0.05094175882
3316	0.05092614305
3317	0.05089493532
3318	0.05088069193
3319	0.05086529432
3320	0.05085402177
3321	0.0508483855
3322	0.05079376403
3323	0.0507432359
3324	0.05072229721
3325	0.05070354005
3326	0.05068022151
3327	0.05066878634
3328	0.05062899132
3329	0.0505716489
3330	0.05056074126
3331	0.05051998241
3332	0.05050271661
3333	0.05045374728
3334	0.05043936904
3335	0.05040483745
3336	0.05036269035
3337	0.05032047185
3338	0.05029333366
3339	0.05027954641
3340	0.0502568149
3341	0.05023715339
3342	0.0502110425
3343	0.05019019107
3344	0.05015389443
3345	0.05014312562
3346	0.05012907262
3347	0.05010384623
3348	0.05007835807
3349	0.05005509506
3350	0.05001536747
3351	0.0499961978
3352	0.04999279461
3353	0.04995176208
3354	0.04992955017
3355	0.04992049881
3356	0.04991590967
3357	0.04988873975
3358	0.0498545572
3359	0.0498446729
3360	0.04983460615
3361	0.04982428554
3362	0.04981304473
3363	0.04979218537
3364	0.04977838622
3365	0.04975027625
3366	0.04972646191
3367	0.04971079458
3368	0.04970367091
3369	0.04966499838
3370	0.04965785884
3371	0.04965223447
3372	0.04964737958
3373	0.04961564828
3374	0.04958844662
3375	0.04957980381
3376	0.04957203757
3377	0.0495622445
3378	0.04955364532
3379	0.04953432096
3380	0.04952906943
3381	0.04952326656
3382	0.04949270932
3383	0.04948692233
3384	0.04947791857
3385	0.04944940006
3386	0.04941108848
3387	0.04938461268
3388	0.0493463368
3389	0.04932876956
3390	0.04931640228
3391	0.04929297268
3392	0.04927103842
3393	0.04922690018
3394	0.04920625104
3395	0.04918214319
3396	0.04917632049
3397	0.04912340062
3398	0.04911469831
3399	0.04910263248
3400	0.04905547977
3401	0.04903216916
3402	0.04898856242
3403	0.04896730642
3404	0.04894352777
3405	0.04892527831
3406	0.04888614568
3407	0.04885820627
3408	0.04883734691
3409	0.04882787512
3410	0.04881164059
3411	0.04878892891
3412	0.04878320538
3413	0.04874797967
3414	0.04873387114
3415	0.04867939246
3416	0.04863702324
3417	0.0486163265
3418	0.04857749929
3419	0.04855934899
3420	0.04853166739
3421	0.0485217236
3422	0.04846326264
3423	0.04843126559
3424	0.04839753125
3425	0.04838835298
3426	0.04837711216
3427	0.04835901342
3428	0.0483442901
3429	0.04833068927
3430	0.04827742828
3431	0.04823639971
3432	0.04821244655
3433	0.04813624383
3434	0.04810862173
3435	0.04808905542
3436	0.04807099237
3437	0.04804508377
3438	0.04802443462
3439	0.04800571712
3440	0.04796082527
3441	0.04793539263
3442	0.04790435942
3443	0.04788340089
3444	0.04785529489
3445	0.04783411028
3446	0.04781589255
3447	0.04780108197
3448	0.04778001635
3449	0.04777344004
3450	0.04775431796
3451	0.04772729479
3452	0.04770958873
3453	0.04770171143
3454	0.04767694912
3455	0.04766404241
3456	0.04764746281
3457	0.04763847492
3458	0.04763548821
3459	0.04759148086
3460	0.04754927823
3461	0.04753562188
3462	0.04750768247
3463	0.04747259558
3464	0.04742102428
3465	0.04741311526
3466	0.04740189428
3467	0.04738621108
3468	0.04735105677
3469	0.04733475878
3470	0.0472652117
3471	0.04724116334
3472	0.04723454736
3473	0.04720995164
3474	0.04719443107
3475	0.04715903877
3476	0.04711542806
3477	0.04706640717
3478	0.04704322349
3479	0.04702960283
3480	0.04702241569
3481	0.04700570916
3482	0.04699372663
3483	0.04696053569
3484	0.04693674911
3485	0.04692885992
3486	0.04689643449
3487	0.0468760392
3488	0.04684635854
3489	0.04682996139
3490	0.04681584889
3491	0.04680472707
3492	0.04679912649
3493	0.04677308303
3494	0.04676301231
3495	0.04674237506
3496	0.04672804045
3497	0.04670447599
3498	0.04666165064
3499	0.04663715804
3500	0.04661388313
3501	0.04657183519
3502	0.04653288502
3503	0.04651686071
3504	0.04650037234
3505	0.04647673648
3506	0.04647057664
3507	0.04646275488
3508	0.04642955997
3509	0.0463864292
3510	0.04636814007
3511	0.04635420607
3512	0.04631949996
3513	0.04629224277
3514	0.04624046919
3515	0.04622717774
3516	0.04621108204
3517	0.04617565007
3518	0.0461663171
3519	0.04615058631
3520	0.04611789514
3521	0.04610264032
3522	0.04607979378
3523	0.04606159985
3524	0.04603139561
3525	0.04599868064
3526	0.04597270064
3527	0.04593713779
3528	0.04592680132
3529	0.04590079355
3530	0.04589897297
3531	0.04589082595
3532	0.04588546336
3533	0.0458635172
3534	0.04586275565
3535	0.04583091329
3536	0.04582324225
3537	0.04580796363
3538	0.04577848129
3539	0.04575501599
3540	0.04574932419
3541	0.04572991256
3542	0.04570336933
3543	0.04568760284
3544	0.04567251461
3545	0.04567017046
3546	0.04565566132
3547	0.0456409023
3548	0.04562749979
3549	0.0456091353
3550	0.04560311429
3551	0.04558604681
3552	0.04557109344
3553	0.04554540695
3554	0.04552927952
3555	0.04550499714
3556	0.04548788207
3557	0.04548411398
3558	0.04547328964
3559	0.04546183861
3560	0.04542850091
3561	0.04540885527
3562	0.04539760255
3563	0.04538824975
3564	0.04536247204
3565	0.04535953689
3566	0.0453495336
3567	0.04532034874
3568	0.04529118767
3569	0.04524892158
3570	0.04522636856
3571	0.04520141189
3572	0.04518526463
3573	0.04515525475
3574	0.04514612803
3575	0.04511321871
3576	0.04508810338
3577	0.04508299068
3578	0.04506771602
3579	0.04504388978
3580	0.04502715945
3581	0.04500481665
3582	0.04500133414
3583	0.04499035115
3584	0.04498098248
3585	0.04497590547
3586	0.04496182867
3587	0.04494516181
3588	0.04489743397
3589	0.04487528552
3590	0.04484011534
3591	0.04482936636
3592	0.04482240531
3593	0.04481037518
3594	0.04479670295
3595	0.04477299174
3596	0.0447538776
3597	0.04472065096
3598	0.04469855407
3599	0.04468178012
3600	0.04467377193
3601	0.04466550989
3602	0.0446512665
3603	0.04464093003
3604	0.04462421557
3605	0.04460005219
3606	0.04455959874
3607	0.04453144118
3608	0.04451797124
3609	0.04447410669
3610	0.04445269996
3611	0.04442690241
3612	0.04440344505
3613	0.04437923803
3614	0.04436387215
3615	0.04432669497
3616	0.04431323693
3617	0.04427245031
3618	0.04426798016
3619	0.04425457765
3620	0.04424429274
3621	0.04421434236
3622	0.04419771913
3623	0.04417399602
3624	0.04414612007
3625	0.0441222264
3626	0.04409314863
3627	0.04407629138
3628	0.04406047332
3629	0.044024966
3630	0.04401013161
3631	0.04398636487
3632	0.04397239516
3633	0.04395957175
3634	0.04393626908
3635	0.04391829726
3636	0.043858928
3637	0.04383976626
3638	0.04380308885
3639	0.04378447447
3640	0.04375039109
3641	0.04372305457
3642	0.04370536834
3643	0.04368365223
3644	0.04367298655
3645	0.04361617165
3646	0.04360096443
3647	0.0435883909
3648	0.04355841275
3649	0.04352645934
3650	0.04352022413
3651	0.04350784496
3652	0.04347929076
3653	0.04345975618
3654	0.04345303707
3655	0.04344297825
3656	0.04342724746
3657	0.04340355608
3658	0.04337681056
3659	0.04336515724
3660	0.04333891148
3661	0.04332108246
3662	0.0432850833
3663	0.04327051863
3664	0.04324220241
3665	0.04323538415
3666	0.04321420351
3667	0.04320114608
3668	0.043167971
3669	0.04316408789
3670	0.04314745275
3671	0.04314120962
3672	0.04311701847
3673	0.04308795656
3674	0.04307760423
3675	0.04305763731
3676	0.04301623986
3677	0.04301065911
3678	0.04300710124
3679	0.04299217563
3680	0.042973474
3681	0.0429547089
3682	0.04293244939
3683	0.04290302258
3684	0.04287655471
3685	0.04286146647
3686	0.04284319718
3687	0.04283226971
3688	0.04281058137
3689	0.04279412472
3690	0.04277647419
3691	0.04274282314
3692	0.04272780234
3693	0.04271465368
3694	0.04270171128
3695	0.04268493335
3696	0.04266600166
3697	0.04262404098
3698	0.04260940096
3699	0.04259116339
3700	0.04256776949
3701	0.04256340247
3702	0.0425551325
3703	0.04254522043
3704	0.04251635288
3705	0.04249183252
3706	0.04247616519
3707	0.04246254453
3708	0.04245300134
3709	0.04242904818
3710	0.04241337292
3711	0.04240497205
3712	0.04239355275
3713	0.04238478301
3714	0.04237751655
3715	0.04235559815
3716	0.04235211167
3717	0.04233503627
3718	0.04230105998
3719	0.04225923416
3720	0.04223154463
3721	0.04221461995
3722	0.04219010752
3723	0.04217250855
3724	0.04215057429
3725	0.04213537499
3726	0.04210608304
3727	0.04209736486
3728	0.04208374817
3729	0.04206242473
3730	0.04204216033
3731	0.04203454482
3732	0.04201257089
3733	0.04200937
3734	0.04199865275
3735	0.04198879622
3736	0.04197405703
3737	0.04196299867
3738	0.04193488077
3739	0.04192228345
3740	0.04189180553
3741	0.0418818776
3742	0.04187373852
3743	0.04183376898
3744	0.04181751859
3745	0.0417918678
3746	0.04177107587
3747	0.04175731638
3748	0.04172583496
3749	0.04171803303
3750	0.04170187387
3751	0.0416851475
3752	0.04166999978
3753	0.04165767217
3754	0.04163977968
3755	0.04163112893
3756	0.04159772777
3757	0.04159437219
3758	0.04158591183
3759	0.04155696098
3760	0.04153476494
3761	0.04152722479
3762	0.04151934749
3763	0.04148966683
3764	0.04148572421
3765	0.04146139027
3766	0.041440166
3767	0.04142938926
3768	0.04141606211
3769	0.04140973568
3770	0.04139951424
3771	0.04139292603
3772	0.04136429646
3773	0.04135033866
3774	0.04132895969
3775	0.0413101351
3776	0.04129993745
3777	0.04128643182
3778	0.04125685428
3779	0.0412372245
3780	0.0412128271
3781	0.04119995212
3782	0.04118910399
3783	0.04116522618
3784	0.04116172781
3785	0.04114549725
3786	0.04111803381
3787	0.04111011288
3788	0.04109805102
3789	0.04107604536
3790	0.04106127444
3791	0.04105581666
3792	0.04104635676
3793	0.04103535394
3794	0.0410234547
3795	0.04100955639
3796	0.04100014013
3797	0.04096744102
3798	0.04095238452
3799	0.04093803007
3800	0.04092335831
3801	0.04090863102
3802	0.04089678731
3803	0.040890211
3804	0.04088222661
3805	0.04086319973
3806	0.04085137189
3807	0.04084469245
3808	0.04081225116
3809	0.04079663143
3810	0.04078385958
3811	0.04077463371
3812	0.040763853
3813	0.04075722512
3814	0.04075363552
3815	0.0407393366
3816	0.04073142361
3817	0.04071664872
3818	0.04069590438
3819	0.04068690459
3820	0.04067163391
3821	0.04066408979
3822	0.04065622439
3823	0.04064011679
3824	0.04062597653
3825	0.04059603012
3826	0.04059008446
3827	0.04058446009
3828	0.04056337068
3829	0.04055234801
3830	0.04051500821
3831	0.04050602032
3832	0.04049357768
3833	0.04047304356
3834	0.04044255772
3835	0.0404183031
3836	0.04040135859
3837	0.04037722693
3838	0.04036754889
3839	0.04034995388
3840	0.04031854783
3841	0.04031253871
3842	0.04030541107
3843	0.04028971597
3844	0.04028448031
3845	0.04027148634
3846	0.04026074133
3847	0.04024271795
3848	0.04022498809
3849	0.04020320455
3850	0.04019862334
3851	0.04018060393
3852	0.04016198956
3853	0.04015800331
3854	0.04013996407
3855	0.04012912783
3856	0.04011439657
3857	0.04010855801
3858	0.04009843573
3859	0.04008520774
3860	0.04005572143
3861	0.04002720689
3862	0.03999729221
3863	0.03998765779
3864	0.03997379122
3865	0.03996297084
3866	0.03994211941
3867	0.03993284594
3868	0.03991868188
3869	0.03990516435
3870	0.03989088526
3871	0.03987689969
3872	0.03985933641
3873	0.03984986066
3874	0.03984573559
3875	0.03982910442
3876	0.03981859739
3877	0.03980351709
3878	0.03979393027
3879	0.03976661756
3880	0.03973937623
3881	0.03973396208
3882	0.03971684701
3883	0.03971221821
3884	0.03968914559
3885	0.03966468869
3886	0.03963621778
3887	0.03963213634
3888	0.03962004671
3889	0.03960444285
3890	0.03959426106
3891	0.03957732845
3892	0.03957265205
3893	0.0395651
3894	0.03954308244
3895	0.03951021675
3896	0.0394896271
3897	0.03948110328
3898	0.03945693593
3899	0.03944269254
3900	0.03941860452
3901	0.03940238586
3902	0.0393913632
3903	0.03938781722
3904	0.03937664781
3905	0.03933776506
3906	0.03931737374
3907	0.03931494629
3908	0.03929426542
3909	0.03928969214
3910	0.03928068442
3911	0.03926460855
3912	0.03923251631
3913	0.03922465884
3914	0.03918422523
3915	0.03917467411
3916	0.03915252963
3917	0.03914187585
3918	0.0391285725
3919	0.03910680086
3920	0.03910455984
3921	0.03909124459
3922	0.03907927793
3923	0.03907144823
3924	0.03905666937
3925	0.03903875705
3926	0.03898040319
3927	0.03896764721
3928	0.03894325377
3929	0.0389335321
3930	0.03891602038
3931	0.03890211414
3932	0.03888091763
3933	0.03887139824
3934	0.03884988839
3935	0.03883438765
3936	0.03882094151
3937	0.03880337427
3938	0.03879174475
3939	0.03876768845
3940	0.03873832114
3941	0.03872221353
3942	0.03871429261
3943	0.03870546337
3944	0.03869281845
3945	0.03868449692
3946	0.03867388676
3947	0.0386634908
3948	0.03864266713
3949	0.03863150565
3950	0.0386103131
3951	0.03859206761
3952	0.03857163265
3953	0.03855905912
3954	0.03855017436
3955	0.03853115144
3956	0.03851933947
3957	0.0385083882
3958	0.03848110722
3959	0.03847123878
3960	0.03845377863
3961	0.03845012953
3962	0.03842293978
3963	0.03839742781
3964	0.03837659621
3965	0.0383716263
3966	0.03836903226
3967	0.0383481491
3968	0.03832934434
3969	0.03830874279
3970	0.03829221078
3971	0.03827258498
3972	0.03825470042
3973	0.03824292811
3974	0.03820646488
3975	0.03820209786
3976	0.03817942188
3977	0.03814712338
3978	0.03812506219
3979	0.03811605844
3980	0.0380993995
3981	0.03807838148
3982	0.03806651001
3983	0.03802841262
3984	0.03801617227
3985	0.03801066292
3986	0.03800210737
3987	0.03799339713
3988	0.0379849566
3989	0.0379689085
3990	0.03796189191
3991	0.03794760886
3992	0.03792745552
3993	0.0379127203
3994	0.03790040062
3995	0.03787232239
3996	0.03786528597
3997	0.03785868586
3998	0.03784930926
3999	0.03784046019
4000	0.03783024272
4001	0.03781549559
4002	0.03781403992
4003	0.03778549365
4004	0.03777487556
4005	0.03776425351
4006	0.03775467859
4007	0.03773183602
4008	0.03771871116
4009	0.03770161989
4010	0.03768419147
4011	0.03767622692
4012	0.03764141768
4013	0.03762977626
4014	0.03760855992
4015	0.03759106407
4016	0.03758837484
4017	0.03757675326
4018	0.03756111369
4019	0.03755549328
4020	0.03754637847
4021	0.03754228116
4022	0.03750615111
4023	0.03748786595
4024	0.03746090624
4025	0.0374465756
4026	0.03743024191
4027	0.03739832022
4028	0.03738783303
4029	0.0373721538
4030	0.03735132617
4031	0.03732600855
4032	0.03729340861
4033	0.03726945544
4034	0.03725775056
4035	0.03723487626
4036	0.03722009344
4037	0.03720915407
4038	0.03719774271
4039	0.0371863472
4040	0.03717526505
4041	0.03713993621
4042	0.03712277751
4043	0.03712058805
4044	0.0371139919
4045	0.03710170792
4046	0.03709011013
4047	0.03708165771
4048	0.0370734155
4049	0.03707194396
4050	0.03706594278
4051	0.03705047774
4052	0.0370354609
4053	0.03702708384
4054	0.03700979028
4055	0.03698150579
4056	0.03696352604
4057	0.03694787855
4058	0.03691160174
4059	0.03691099091
4060	0.0369033992
4061	0.03689157929
4062	0.03688639915
4063	0.03687348451
4064	0.03685827729
4065	0.03684363726
4066	0.03682748999
4067	0.03682064397
4068	0.03681818082
4069	0.03679060236
4070	0.03677626378
4071	0.03676638344
4072	0.03674229145
4073	0.03672555319
4074	0.03670410283
4075	0.03669154517
4076	0.03667402553
4077	0.0366640262
4078	0.03664543562
4079	0.03663825245
4080	0.03662838005
4081	0.03662644444
4082	0.03662407253
4083	0.03661778576
4084	0.03659752533
4085	0.03659532793
4086	0.03657824856
4087	0.03653837818
4088	0.03652810121
4089	0.03650241869
4090	0.03648804441
4091	0.03644726175
4092	0.03642564481
4093	0.03641415014
4094	0.03639082764
4095	0.03638002313
4096	0.03636843327
4097	0.03636439943
4098	0.03634707811
4099	0.0363258816
4100	0.03632152251
4101	0.03630155956
4102	0.03629729566
4103	0.03628489269
4104	0.03627591273
4105	0.03626533828
4106	0.03624945279
4107	0.0362222551
4108	0.03619495429
4109	0.03619059123
4110	0.03618314231
4111	0.03615482212
4112	0.03614222083
4113	0.03610749092
4114	0.03610195381
4115	0.03608740104
4116	0.03608607229
4117	0.03607489098
4118	0.03605190958
4119	0.03604075206
4120	0.03603904651
4121	0.03603066151
4122	0.03602072961
4123	0.03601304271
4124	0.03600978628
4125	0.03600077856
4126	0.03598913317
4127	0.03597695232
4128	0.03597108599
4129	0.03596305798
4130	0.03595506962
4131	0.0359491319
4132	0.03593284978
4133	0.03592254504
4134	0.03588879087
4135	0.03588537579
4136	0.03586995437
4137	0.03586002644
4138	0.03581620155
4139	0.0358097125
4140	0.0357722656
4141	0.03576700217
4142	0.03574904225
4143	0.0357411015
4144	0.03573720251
4145	0.03571558556
4146	0.0357061574
4147	0.03569911305
4148	0.03569225909
4149	0.03568370751
4150	0.03567465615
4151	0.03565980987
4152	0.03565455437
4153	0.03564372607
4154	0.03562805874
4155	0.03562383848
4156	0.03562020524
4157	0.03560661235
4158	0.03559594666
4159	0.03557463513
4160	0.03556391392
4161	0.0355578334
4162	0.03555596919
4163	0.03554600556
4164	0.03553443554
4165	0.03552039047
4166	0.03550918535
4167	0.03549693707
4168	0.03549258988
4169	0.0354637144
4170	0.03544854684
4171	0.03544204589
4172	0.03540742307
4173	0.03536691014
4174	0.03535517352
4175	0.03534485292
4176	0.03533232699
4177	0.03532444176
4178	0.03530938526
4179	0.03528984671
4180	0.03527325917
4181	0.03524643829
4182	0.0352348048
4183	0.03520934043
4184	0.03519131309
4185	0.03516601134
4186	0.035155659
4187	0.03514055491
4188	0.03512879053
4189	0.03509681727
4190	0.0350911691
4191	0.03508974516
4192	0.03507750481
4193	0.03507060722
4194	0.03506021919
4195	0.03505388483
4196	0.03504271144
4197	0.0350257114
4198	0.03501622374
4199	0.03499398803
4200	0.03497367603
4201	0.03496649682
4202	0.03494560176
4203	0.03492030795
4204	0.0349075123
4205	0.0348877913
4206	0.03487773644
4207	0.03486942284
4208	0.03486526604
4209	0.03485901894
4210	0.03484562437
4211	0.03482614135
4212	0.03481463082
4213	0.03479644482
4214	0.03479021755
4215	0.03477798513
4216	0.0347665341
4217	0.03475642768
4218	0.03474339405
4219	0.03473859469
4220	0.03472838515
4221	0.03470852928
4222	0.03470650245
4223	0.03469608268
4224	0.03468032413
4225	0.03467416825
4226	0.03465285672
4227	0.03465112736
4228	0.03463334197
4229	0.03462953025
4230	0.03462147843
4231	0.03461503301
4232	0.03460470447
4233	0.03460398258
4234	0.03456953429
4235	0.03454918263
4236	0.03453794181
4237	0.03450942727
4238	0.03448798881
4239	0.03448175361
4240	0.03447172652
4241	0.03446155267
4242	0.03444154609
4243	0.03443708388
4244	0.03441994897
4245	0.03440946575
4246	0.03439937519
4247	0.03439109729
4248	0.03437965815
4249	0.03435670453
4250	0.03435383284
4251	0.03434585639
4252	0.03433352878
4253	0.03430431218
4254	0.03429486815
4255	0.03428096984
4256	0.03425708014
4257	0.03424130175
4258	0.03422783578
4259	0.03422158472
4260	0.03420843209
4261	0.03418596633
4262	0.03417792641
4263	0.03415719001
4264	0.03412212295
4265	0.03411704198
4266	0.0341109575
4267	0.03409047495
4268	0.0340704168
4269	0.03406691049
4270	0.03405330966
4271	0.03404129143
4272	0.03403367195
4273	0.03402690129
4274	0.0340148077
4275	0.03399118771
4276	0.03398136291
4277	0.03397133582
4278	0.0339596468
4279	0.03394296407
4280	0.03394044143
4281	0.03392576174
4282	0.0339153618
4283	0.03390641754
4284	0.0338966086
4285	0.03387455932
4286	0.03386639644
4287	0.03384089637
4288	0.03383589869
4289	0.03382007667
4290	0.03380434588
4291	0.0337879289
4292	0.03377561715
4293	0.03376671256
4294	0.03374861382
4295	0.03372592594
4296	0.03370477703
4297	0.03367507653
4298	0.03366118615
4299	0.03365637886
4300	0.03364731561
4301	0.03363833565
4302	0.03361659971
4303	0.0336069296
4304	0.0335860623
4305	0.03357667777
4306	0.03356296985
4307	0.03352751805
4308	0.03351730057
4309	0.03350788431
4310	0.03349483878
4311	0.03347274189
4312	0.03346618145
4313	0.03345276307
4314	0.03344735685
4315	0.03344080831
4316	0.03342506165
4317	0.03341818389
